age,IndividualID,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
78,0034V00002ZUolrQAD, Private,182977, HS-grad,9, Widowed, Other-service, Not-in-family, Black, Female,2964,0,40, United-States,<=50K
34,0034V00002ZUolsQAD, Private,159929, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,40, United-States,<=50K
49,0034V00002ZUoltQAD, Private,123207, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,44, United-States,<=50K
22,0034V00002ZUoluQAD, Private,284317, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,<=50K
23,0034V00002ZUolvQAD, ?,184699, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,<=50K
60,0034V00002ZUolwQAD, Self-emp-not-inc,154474, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,42, United-States,<=50K
45,0034V00002ZUolxQAD, Local-gov,318280, HS-grad,9, Widowed, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,>50K
63,0034V00002ZUolyQAD, Private,254907, Assoc-voc,11, Divorced, Other-service, Not-in-family, White, Female,0,0,20, United-States,<=50K
41,0034V00002ZUolzQAD, Private,349221, HS-grad,9, Never-married, Craft-repair, Own-child, Black, Female,0,0,35, United-States,<=50K
47,0034V00002ZUom0QAD, Private,335973, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,<=50K
44,0034V00002ZUom1QAD, Private,126701, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,<=50K
51,0034V00002ZUom2QAD, Private,122159, Some-college,10, Widowed, Prof-specialty, Not-in-family, White, Female,3325,0,40, United-States,<=50K
46,0034V00002ZUom3QAD, Private,187370, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,1504,40, United-States,<=50K
41,0034V00002ZUom4QAD, Private,194636, Assoc-voc,11, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,<=50K
50,0034V00002Ze2shQAB, Self-emp-not-inc,124793, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,30, United-States,<=50K
47,0034V00002Ze2siQAB, Private,192835, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,>50K
35,0034V00002Ze2sjQAB, Private,290226, HS-grad,9, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,<=50K
56,0034V00002Ze2skQAB, Private,112840, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,55, United-States,>50K
45,0034V00002Ze2slQAB, Private,89325, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,45, United-States,<=50K
48,0034V00002Ze2smQAB, Federal-gov,33109, Bachelors,13, Divorced, Exec-managerial, Unmarried, White, Male,0,0,58, United-States,>50K
40,0034V00002Ze2snQAB, Private,82465, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,2580,0,40, United-States,<=50K
39,0034V00002Ze2soQAB, Self-emp-inc,329980, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,50, United-States,>50K
20,0034V00002Ze2spQAB, Private,148294, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,40, United-States,<=50K
